         1187194 function calls (1168088 primitive calls) in 7.779 CPU seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ntpath.py:189(splitext)
        1    0.000    0.000    0.000    0.000 ntpath.py:196(basename)
       21    0.000    0.000    0.000    0.000 ntpath.py:203(dirname)
        8    0.000    0.000    0.000    0.000 ntpath.py:275(expanduser)
        6    0.000    0.000    0.000    0.000 ntpath.py:398(normpath)
        3    0.000    0.000    0.000    0.000 ntpath.py:42(normcase)
        4    0.000    0.000    0.000    0.000 ntpath.py:460(abspath)
       47    0.000    0.000    0.000    0.000 ntpath.py:55(isabs)
       37    0.000    0.000    0.000    0.000 ntpath.py:63(join)
        1    0.000    0.000    0.000    0.000 nturl2path.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
        1    0.002    0.002    0.003    0.003 numeric.py:1(<module>)
        3    0.000    0.000    0.000    0.000 numeric.py:122(extend_all)
        2    0.000    0.000    0.000    0.000 numeric.py:1381(set_string_function)
    16153    0.017    0.000    0.117    0.000 numeric.py:167(asarray)
        1    0.000    0.000    0.000    0.000 numeric.py:1791(ones)
      235    0.001    0.000    0.002    0.000 numeric.py:1830(identity)
        1    0.000    0.000    0.000    0.000 numeric.py:2344(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2348(errstate)
       12    0.000    0.000    0.000    0.000 numeric.py:237(asanyarray)
        1    0.000    0.000    0.000    0.000 numeric.py:2422(_setdef)
        1    0.000    0.000    0.000    0.000 numeric.py:36(ComplexWarning)
       74    0.000    0.000    0.000    0.000 numerictypes.py:130(english_lower)
       40    0.000    0.000    0.000    0.000 numerictypes.py:157(english_upper)
       14    0.000    0.000    0.000    0.000 numerictypes.py:184(english_capitalize)
       21    0.000    0.000    0.000    0.000 numerictypes.py:219(_evalname)
       26    0.000    0.000    0.000    0.000 numerictypes.py:232(bitname)
        1    0.000    0.000    0.000    0.000 numerictypes.py:284(_add_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:300(_add_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:341(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:382(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:433(_construct_char_code_lookup)
       30    0.000    0.000    0.000    0.000 numerictypes.py:448(_add_array_type)
        1    0.000    0.000    0.000    0.000 numerictypes.py:456(_set_array_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:770(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:785(_construct_lookups)
        1    0.001    0.001    0.002    0.002 numerictypes.py:88(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:10(IgnoreException)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1117(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1144(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1256(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:134(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1469(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:15(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1575(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1603(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:245(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:275(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:342(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:410(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:492(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:596(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:768(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:881(AnchoredOffsetbox)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        4    0.000    0.000    0.000    0.000 os.py:419(__setitem__)
        8    0.000    0.000    0.000    0.000 os.py:422(__getitem__)
       23    0.000    0.000    0.000    0.000 os.py:442(__contains__)
        5    0.000    0.000    0.000    0.000 os.py:444(get)
        1    0.000    0.000    0.000    0.000 parser.py:147(_resultbase)
        1    0.000    0.000    0.000    0.000 parser.py:165(parserinfo)
        1    0.000    0.000    0.000    0.000 parser.py:200(__init__)
        7    0.000    0.000    0.000    0.000 parser.py:215(_convert)
        1    0.000    0.000    0.000    0.000 parser.py:290(parser)
        1    0.000    0.000    0.000    0.000 parser.py:292(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:337(_result)
        1    0.000    0.000    0.000    0.000 parser.py:39(_timelex)
        1    0.001    0.001    0.003    0.003 parser.py:7(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:700(_tzparser)
        1    0.000    0.000    0.000    0.000 parser.py:702(_result)
        1    0.000    0.000    0.000    0.000 parser.py:707(_attr)
        1    0.000    0.000    0.000    0.000 patches.py:1087(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1115(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1180(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1221(Arc)
        6    0.000    0.000    0.001    0.000 patches.py:1486(_pprint_table)
        6    0.002    0.000    0.029    0.005 patches.py:1521(_pprint_styles)
        1    0.000    0.000    0.000    0.000 patches.py:1558(_Style)
        1    0.000    0.000    0.028    0.028 patches.py:1615(BoxStyle)
      642    0.003    0.000    0.033    0.000 patches.py:162(get_transform)
        1    0.000    0.000    0.000    0.000 patches.py:1654(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:1716(Square)
      404    0.001    0.000    0.003    0.000 patches.py:172(get_patch_transform)
        1    0.000    0.000    0.000    0.000 patches.py:1760(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1802(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1824(Round)
        1    0.000    0.000    0.000    0.000 patches.py:1890(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:1948(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2039(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2072(FancyBboxPatch)
        7    0.000    0.000    0.000    0.000 patches.py:211(set_antialiased)
        1    0.000    0.000    0.000    0.000 patches.py:220(set_aa)
       11    0.000    0.000    0.000    0.000 patches.py:224(set_edgecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2292(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2333(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:2346(SimpleEvent)
       17    0.000    0.000    0.000    0.000 patches.py:237(set_facecolor)
        1    0.000    0.000    0.000    0.000 patches.py:2429(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2467(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2509(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2573(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2668(Bar)
        1    0.000    0.000    0.001    0.001 patches.py:2758(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2800(_Base)
       11    0.000    0.000    0.000    0.000 patches.py:285(set_linewidth)
        1    0.000    0.000    0.000    0.000 patches.py:2890(_Curve)
        6    0.000    0.000    0.000    0.000 patches.py:298(set_linestyle)
        1    0.001    0.001    0.034    0.034 patches.py:3(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:3022(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3035(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3055(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3077(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3100(CurveFilledA)
        6    0.000    0.000    0.000    0.000 patches.py:311(set_fill)
        1    0.000    0.000    0.000    0.000 patches.py:3122(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3144(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3166(_Bracket)
        1    0.000    0.000    0.000    0.000 patches.py:3247(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3282(BracketA)
        6    0.000    0.000    0.000    0.000 patches.py:329(set_hatch)
        1    0.000    0.000    0.000    0.000 patches.py:3305(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3328(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3363(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3431(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3535(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:3592(FancyArrowPatch)
        6    0.000    0.000    0.000    0.000 patches.py:361(set_path_effects)
      607    0.000    0.000    0.000    0.000 patches.py:368(get_path_effects)
      607    0.014    0.000    0.195    0.000 patches.py:371(draw)
        1    0.000    0.000    0.000    0.000 patches.py:3940(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 patches.py:436(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:44(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:498(Rectangle)
        2    0.000    0.000    0.000    0.000 patches.py:508(__init__)
      203    0.000    0.000    0.001    0.000 patches.py:527(get_path)
      238    0.003    0.000    0.020    0.000 patches.py:533(_update_patch_transform)
      238    0.000    0.000    0.020    0.000 patches.py:546(get_patch_transform)
        6    0.000    0.000    0.000    0.000 patches.py:55(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:639(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:717(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:744(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:804(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:863(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:902(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:986(YAArrow)
        1    0.000    0.000    0.000    0.000 path.py:18(Path)
        1    0.000    0.000    0.000    0.000 path.py:3(<module>)
      203    0.000    0.000    0.000    0.000 path.py:380(unit_rectangle)
        2    0.000    0.000    0.000    0.000 path.py:463(unit_circle)
     8618    0.100    0.000    0.215    0.000 path.py:83(__init__)
        1    0.000    0.000    0.000    0.000 polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:126(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 polar.py:171(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 polar.py:188(RadialLocator)
        1    0.000    0.000    0.000    0.000 polar.py:20(PolarAxes)
        1    0.000    0.000    0.000    0.000 polar.py:28(PolarTransform)
        1    0.000    0.000    0.000    0.000 polar.py:96(PolarAffine)
        1    0.000    0.000    0.000    0.000 polynomial.py:19(RankWarning)
        1    0.001    0.001    0.004    0.004 polynomial.py:3(<module>)
        1    0.005    0.005    0.007    0.007 polynomial.py:48(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:899(poly1d)
        1    0.000    0.000    0.000    0.000 polytemplate.py:11(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:33(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:48(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:52(PolyError)
        1    0.000    0.000    0.000    0.000 polyutils.py:56(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:69(PolyBase)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:81(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 py3k.py:4(<module>)
        2    0.000    0.000    0.003    0.001 pyparsing.py:1018(parseString)
    75/72    0.000    0.000    0.000    0.000 pyparsing.py:108(_ustr)
       36    0.000    0.000    0.000    0.000 pyparsing.py:1117(__add__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:1215(__or__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1275(__invert__)
       18    0.000    0.000    0.000    0.000 pyparsing.py:1293(leaveWhitespace)
       75    0.000    0.000    0.000    0.000 pyparsing.py:1301(setWhitespaceChars)
       18    0.000    0.000    0.000    0.000 pyparsing.py:134(_str2dict)
       29    0.000    0.000    0.000    0.000 pyparsing.py:1345(__str__)
       68    0.000    0.000    0.000    0.000 pyparsing.py:1351(streamline)
        6    0.000    0.000    0.000    0.000 pyparsing.py:1376(getException)
      169    0.000    0.000    0.000    0.000 pyparsing.py:1379(__getattr__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:138(_Constants)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1403(Token)
       54    0.000    0.000    0.000    0.000 pyparsing.py:1405(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1409(setName)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1416(Empty)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1418(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1425(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1442(Literal)
       23    0.000    0.000    0.000    0.000 pyparsing.py:1444(__init__)
       32    0.000    0.000    0.000    0.000 pyparsing.py:1464(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1475(Keyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:151(ParseBaseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1537(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1559(CaselessKeyword)
        6    0.000    0.000    0.000    0.000 pyparsing.py:156(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1573(Word)
        9    0.000    0.000    0.004    0.000 pyparsing.py:1582(__init__)
       32    0.000    0.000    0.000    0.000 pyparsing.py:1633(parseImpl)
       11    0.000    0.000    0.000    0.000 pyparsing.py:1678(__str__)
       13    0.000    0.000    0.000    0.000 pyparsing.py:1687(charsAsStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1701(Regex)
       14    0.000    0.000    0.007    0.000 pyparsing.py:1705(__init__)
       15    0.000    0.000    0.000    0.000 pyparsing.py:1746(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1758(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1874(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1945(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:197(ParseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2003(_PositionToken)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2004(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2010(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2033(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2035(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2058(LineEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:206(ParseFatalException)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2060(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2084(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2086(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2102(StringEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2104(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:211(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2126(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2148(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2174(ParseExpression)
       43    0.000    0.000    0.000    0.000 pyparsing.py:2176(__init__)
     10/6    0.000    0.000    0.001    0.000 pyparsing.py:2194(leaveWhitespace)
     20/2    0.000    0.000    0.000    0.000 pyparsing.py:2225(streamline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2257(setResultsName)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2267(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2273(_ErrorStop)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2279(__init__)
     30/2    0.000    0.000    0.003    0.001 pyparsing.py:2290(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:231(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2334(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:239(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2395(MatchFirst)
        4    0.000    0.000    0.000    0.000 pyparsing.py:240(__init__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2400(__init__)
     20/8    0.000    0.000    0.002    0.000 pyparsing.py:2411(parseImpl)
       16    0.000    0.000    0.000    0.000 pyparsing.py:242(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2439(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2454(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:247(ParseResults)
      142    0.000    0.000    0.000    0.000 pyparsing.py:254(__new__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2540(ParseElementEnhance)
       36    0.000    0.000    0.001    0.000 pyparsing.py:2542(__init__)
     56/2    0.000    0.000    0.002    0.001 pyparsing.py:2557(parseImpl)
     12/6    0.000    0.000    0.001    0.000 pyparsing.py:2563(leaveWhitespace)
     22/3    0.000    0.000    0.000    0.000 pyparsing.py:2582(streamline)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2601(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2612(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2626(NotAny)
  142/140    0.000    0.000    0.000    0.000 pyparsing.py:263(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2632(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2663(ZeroOrMore)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2665(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2702(OneOrMore)
        2    0.000    0.000    0.002    0.001 pyparsing.py:2704(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2736(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2744(Optional)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2749(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2754(parseImpl)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2768(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2778(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2822(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2893(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2897(TokenConverter)
       19    0.000    0.000    0.000    0.000 pyparsing.py:2899(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2903(Upcase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2914(Combine)
        6    0.000    0.000    0.001    0.000 pyparsing.py:2919(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:2935(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2945(Group)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2947(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2951(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2954(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2959(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2988(Suppress)
       22    0.000    0.000    0.000    0.000 pyparsing.py:299(__getitem__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2990(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2997(OnlyOnce)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3036(delimitedList)
        4    0.000    0.000    0.000    0.000 pyparsing.py:308(__setitem__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3121(_escapeRegexRangeChars)
        1    0.000    0.000    0.001    0.001 pyparsing.py:3129(oneOf)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3146(<lambda>)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3147(<lambda>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3207(<lambda>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:321(__delitem__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3213(<lambda>)
        2    0.000    0.000    0.003    0.001 pyparsing.py:3215(srange)
        1    0.000    0.000    0.002    0.002 pyparsing.py:3295(_makeTags)
        1    0.000    0.000    0.002    0.002 pyparsing.py:3323(makeHTMLTags)
       30    0.000    0.000    0.000    0.000 pyparsing.py:347(__bool__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:349(__iter__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:351(keys)
        2    0.000    0.000    0.000    0.000 pyparsing.py:387(__getattr__)
       36    0.000    0.000    0.000    0.000 pyparsing.py:403(__iadd__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:406(<lambda>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:434(_asStringList)
       12    0.000    0.000    0.000    0.000 pyparsing.py:459(copy)
        1    0.004    0.004    0.041    0.041 pyparsing.py:59(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:645(ParserElement)
      133    0.001    0.000    0.001    0.000 pyparsing.py:655(__init__)
       40    0.000    0.000    0.001    0.000 pyparsing.py:678(copy)
       17    0.000    0.000    0.000    0.000 pyparsing.py:688(setName)
        6    0.000    0.000    0.000    0.000 pyparsing.py:696(setResultsName)
       13    0.000    0.000    0.000    0.000 pyparsing.py:726(_normalizeParseActionArgs)
       13    0.000    0.000    0.000    0.000 pyparsing.py:820(setParseAction)
       72    0.000    0.000    0.000    0.000 pyparsing.py:873(preParse)
       70    0.000    0.000    0.000    0.000 pyparsing.py:888(postParse)
    174/2    0.001    0.000    0.003    0.001 pyparsing.py:892(_parseNoCache)
        2    0.000    0.000    0.000    0.000 pyparsing.py:992(resetCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:997(enablePackrat)
        1    0.000    0.000    0.000    0.000 pyplot.py:1094(axis)
        1    0.003    0.003    0.204    0.204 pyplot.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pyplot.py:152(ion)
       46    0.000    0.000    0.000    0.000 pyplot.py:1931(autogen_docstring)
       46    0.000    0.000    0.001    0.000 pyplot.py:1936(<lambda>)
        1    0.000    0.000    0.204    0.204 pyplot.py:2449(plot)
        1    0.000    0.000    0.130    0.130 pyplot.py:246(figure)
        2    0.000    0.000    0.130    0.065 pyplot.py:362(gcf)
        1    0.000    0.000    0.000    0.000 pyplot.py:373(get_fignums)
      100    0.000    0.000    0.001    0.000 pyplot.py:385(get_current_fig_manager)
      100    0.001    0.000    4.590    0.046 pyplot.py:446(draw)
        1    0.000    0.000    0.000    0.000 pyplot.py:57(_backend_selection)
        2    0.000    0.000    0.201    0.101 pyplot.py:683(gca)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:219(QuiverKey)
        1    0.000    0.000    0.000    0.000 quiver.py:367(Quiver)
        1    0.000    0.000    0.000    0.000 quiver.py:791(Barbs)
       18    0.000    0.000    0.000    0.000 random.py:259(choice)
        1    0.000    0.000    0.001    0.001 random.py:40(<module>)
        1    0.000    0.000    0.000    0.000 random.py:643(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:71(Random)
        1    0.000    0.000    0.000    0.000 random.py:793(SystemRandom)
        2    0.000    0.000    0.001    0.001 random.py:90(__init__)
        2    0.001    0.000    0.001    0.001 random.py:99(seed)
        1    0.000    0.000    0.000    0.000 rcsetup.py:105(validate_backend)
        1    0.000    0.000    0.000    0.000 rcsetup.py:129(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 rcsetup.py:130(__init__)
        1    0.002    0.002    0.053    0.053 rcsetup.py:14(<module>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:148(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 rcsetup.py:149(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:262(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 rcsetup.py:314(ValidateInterval)
        7    0.000    0.000    0.000    0.000 rcsetup.py:318(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:35(ValidateInStrings)
       14    0.000    0.000    0.000    0.000 rcsetup.py:36(__init__)
       98    0.000    0.000    0.000    0.000 rcsetup.py:40(func)
        1    0.000    0.000    0.000    0.000 rcsetup.py:45(__call__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:57(validate_bool)
       57    0.000    0.000    0.044    0.001 re.py:188(compile)
        5    0.000    0.000    0.000    0.000 re.py:206(escape)
       57    0.001    0.000    0.044    0.001 re.py:229(_compile)
        1    0.000    0.000    0.000    0.000 re.py:251(_compile_repl)
        1    0.000    0.000    0.000    0.000 re.py:271(_subx)
        1    0.000    0.000    0.000    0.000 records.py:214(record)
        1    0.000    0.000    0.000    0.000 records.py:284(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:83(format_parser)
        1    0.000    0.000    0.000    0.000 relativedelta.py:15(weekday)
        7    0.000    0.000    0.000    0.000 relativedelta.py:18(__init__)
        1    0.000    0.000    0.000    0.000 relativedelta.py:45(relativedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:6(<module>)
        1    0.003    0.003    0.003    0.003 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.000    0.000 rrule.py:228(rrule)
        1    0.000    0.000    0.000    0.000 rrule.py:50(weekday)
        7    0.000    0.000    0.000    0.000 rrule.py:53(__init__)
        1    0.002    0.002    0.002    0.002 rrule.py:6(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:629(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:82(rrulebase)
        1    0.000    0.000    0.000    0.000 rrule.py:824(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:826(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:893(_rrulestr)
        1    0.001    0.001    0.001    0.001 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        1    0.000    0.000    0.000    0.000 saxutils.py:165(XMLFilterBase)
        1    0.003    0.003    0.017    0.017 saxutils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 saxutils.py:84(XMLGenerator)
        1    0.001    0.001    0.011    0.011 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:113(LogTransformBase)
        1    0.000    0.000    0.000    0.000 scale.py:126(Log10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:13(ScaleBase)
        1    0.000    0.000    0.000    0.000 scale.py:138(InvertedLog10Transform)
